timestamp,speed_kmh,distance_km,acceleration_ms2,road_elevation_percent,coasting_flag,battery_current_a,energy_con_wh,ke_lost_wh,e_regen_wh,batt_pack_temp_c,,,
1591,114.9,0.031916667,-0.17,4.72,0,123.71,13.56,1.573388203,0,29.3348,,,
1592,114.5,0.031805556,-0.11,4.69,0,133.19,13.42,1.567901235,0,29.352,,,
1593,114.1,0.031694444,-0.11,4.65,0,131.75,14.22,0.781893004,0,29.3688,,,
1594,113.9,0.031638889,-0.06,4.61,0,139.63,14.11,0.780521262,0,29.3878,,,
1595,113.7,0.031583333,-0.06,4.57,0,138.6,13.05,1.556927298,0,29.4065,,,
1596,113.3,0.031472222,-0.11,4.52,0,128.15,12.91,1.551440329,0,29.4224,,,
1597,112.9,0.031361111,-0.11,4.48,0,126.74,11.26,2.701817558,0,29.4379,,,
1598,112.2,0.031166667,-0.19,4.43,0,110.56,10.5,3.067215364,0,29.4496,,,
1599,111.4,0.030944444,-0.22,4.38,0,103.11,9.73,3.424382716,0,29.4597,,,
1600,110.5,0.030694444,-0.25,4.33,0,95.59,8.96,3.772290809,0,29.4683,,,
1601,109.5,0.030416667,-0.28,4.28,0,88.01,8.71,3.737997257,0,29.4755,,,
1602,108.5,0.030138889,-0.28,4.22,0,85.5,9.52,2.965706447,0,29.4822,,,
1603,107.7,0.029916667,-0.22,4.16,0,93.45,10.19,2.209876543,0,29.4904,,,
1604,107.1,0.02975,-0.17,4.11,0,100.1,10.53,1.832133059,0,29.4998,,,
1605,106.6,0.029611111,-0.14,4.05,0,103.37,11.74,0.730452675,0,29.5099,,,
1606,106.4,0.029555556,-0.06,3.98,0,115.33,11.62,0.729080933,0,29.5226,,,
1607,106.2,0.0295,-0.06,3.92,0,114.1,12.53,0,0,29.5351,,,
1608,106.2,0.0295,0,3.85,0,123.07,12.43,0,0,29.5497,,,
1609,106.2,0.0295,0,3.78,0,122.08,13.4,0,0,29.564,,,
1610,106.4,0.029555556,0.06,3.72,0,131.6,12.8,0,0,29.5808,,,
1611,106.5,0.029583333,0.03,3.64,0,125.68,13.61,0,0,29.596,,,
1612,106.8,0.029666667,0.08,3.57,0,133.63,14.1,0,0,29.6133,,,
1613,107.2,0.029777778,0.11,3.5,0,138.48,15.14,0,0,29.6319,,,
1614,107.8,0.029944444,0.17,3.42,0,148.71,15.54,0,0,29.6535,,,
1615,108.5,0.030138889,0.19,3.35,0,152.64,16.68,0,0,29.6763,,,
1616,109.4,0.030388889,0.25,3.27,0,163.76,17.87,0,0,29.7026,,,
1617,110.5,0.030694444,0.31,3.19,0,175.53,18.41,0,0,29.7329,,,
1618,111.7,0.031027778,0.33,3.11,0,180.79,19.14,0,0,29.7651,,,
1619,113,0.031388889,0.36,3.02,0,188,18.4,0,0,29.8,,,
1620,114.1,0.031694444,0.31,2.94,0,180.7,17.97,0,0,29.8322,,,
1621,115.1,0.031972222,0.28,2.85,0,176.44,16.94,0,0,29.8628,,,
1622,115.9,0.032194444,0.22,2.77,0,166.31,16.01,0,0,29.8899,,,
1623,116.5,0.032361111,0.17,2.68,0,157.25,13.87,0,0,29.9141,,,
1624,116.7,0.032416667,0.06,2.59,0,136.25,12.04,0.400034294,0,29.9321,,,
1625,116.6,0.032388889,-0.03,2.5,0,118.25,10.34,1.596707819,0,29.9455,,,
1626,116.2,0.032277778,-0.11,2.41,0,101.55,6.9,3.96776406,0,29.9552,,,
1627,115.2,0.032,-0.28,2.32,0,67.77,4.54,5.497256516,0,29.9591,,,
1628,113.8,0.031611111,-0.39,2.22,0,44.59,2.21,6.969135802,0,29.9604,,,
1629,112,0.031111111,-0.5,2.13,0,21.69,1.33,7.235768176,0,29.9602,,,
1630,110.1,0.030583333,-0.53,2.03,0,13.06,1.54,6.740740741,0,29.9597,,,
1631,108.3,0.030083333,-0.5,1.94,0,15.12,3.65,4.799211248,0,29.9592,,,
1632,107,0.029722222,-0.36,1.84,0,35.86,5.26,3.288580247,0,29.9598,,,
1633,106.1,0.029472222,-0.25,1.74,0,51.65,7.94,1.090020576,0,29.9618,,,
1634,105.8,0.029388889,-0.08,1.64,0,77.96,8.63,0.362654321,0,29.9672,,,
1635,105.7,0.029361111,-0.03,1.55,0,84.8,9,0,0,29.9737,,,
1636,105.7,0.029361111,0,1.45,0,88.34,8.32,0.362311385,0,29.9808,,,
1637,105.6,0.029333333,-0.03,1.34,0,81.68,7.29,1.084876543,0,29.9868,,,
1638,105.3,0.02925,-0.08,1.24,0,71.58,6.59,1.44170096,0,29.9912,,,
1639,104.9,0.029138889,-0.11,1.14,0,64.68,5.88,1.794410151,0,29.9947,,,
1640,104.4,0.029,-0.14,1.04,0,57.7,6.18,1.429355281,0,29.9973,,,
1641,104,0.028888889,-0.11,0.94,0,60.66,6.82,0.712620027,0,30.0003,,,
1642,103.8,0.028833333,-0.06,0.83,0,66.98,8.18,0,0,30.0041,,,
1643,103.9,0.028861111,0.03,0.73,0,80.34,9.94,0,0,30.0099,,,
1644,104.4,0.029,0.14,0.63,0,97.67,10.75,0,0,30.0188,,,
1645,105.1,0.029194444,0.19,0.52,0,105.54,12.31,0,0,30.0293,,,
1646,106.1,0.029472222,0.28,0.42,0,120.85,12.88,0,0,30.0433,,,
1647,107.2,0.029777778,0.31,0.31,0,126.45,13.86,0,0,30.0587,,,
1648,108.5,0.030138889,0.36,0.21,0,136.1,14.52,0,0,30.0766,,,
1649,109.9,0.030527778,0.39,0.1,0,142.58,14.68,0,0,30.0963,,,
1650,111.3,0.030916667,0.39,0,0,144.13,14.84,0,0,30.1165,,,
1651,112.7,0.031305556,0.39,-0.1,0,145.69,13.85,0,0,30.1371,,,
1652,113.9,0.031638889,0.33,-0.21,0,135.98,13.56,0,0,30.155,,,
1653,115,0.031944444,0.31,-0.31,0,133.18,13.05,0,0,30.1721,,,
1654,116,0.032222222,0.28,-0.42,0,128.14,11.94,0,0,30.1879,,,
1655,116.8,0.032444444,0.22,-0.52,0,117.28,11.93,0,0,30.201,,,
1656,117.6,0.032666667,0.22,-0.63,0,117.12,11.93,0,0,30.2141,,,
1657,118.4,0.032888889,0.22,-0.73,0,117.12,11.93,0,0,30.2272,,,
1658,119.2,0.033111111,0.22,-0.83,0,117.11,11.91,0,0,30.2403,,,
1659,120,0.033333333,0.22,-0.94,0,116.94,11.91,0,0,30.2533,,,
1660,120.8,0.033555556,0.22,-1.04,0,116.91,11.9,0,0,30.2663,,,
1661,121.6,0.033777778,0.22,-1.14,0,116.89,11.29,0,0,30.2793,,,
1662,122.3,0.033972222,0.19,-1.24,0,110.92,11.87,0,0,30.2909,,,
1663,123.1,0.034194444,0.22,-1.34,0,116.61,11.24,0,0,30.3038,,,
1664,123.8,0.034388889,0.19,-1.45,0,110.39,10.8,0,0,30.3153,,,
1665,124.4,0.034555556,0.17,-1.55,0,106.02,10.76,0,0,30.3259,,,
1666,125,0.034722222,0.17,-1.64,0,105.68,9.47,0,0,30.3364,,,
1667,125.4,0.034833333,0.11,-1.74,0,93.02,9.38,0,0,30.3444,,,
1668,125.8,0.034944444,0.11,-1.84,0,92.08,8.66,0,0,30.3522,,,
1669,126.1,0.035027778,0.08,-1.94,0,85.04,8.56,0,0,30.3587,,,
1670,126.4,0.035111111,0.08,-2.03,0,84.05,8.02,0,0,30.365,,,
1671,126.6,0.035166667,0.06,-2.13,0,78.76,7.28,0,0,30.3705,,,
1672,126.7,0.035194444,0.03,-2.22,0,71.48,7.12,0,0,30.3749,,,
1673,126.8,0.035222222,0.03,-2.32,0,69.95,6.98,0,0,30.3791,,,
1674,126.9,0.03525,0.03,-2.41,0,68.6,6.22,0,0,30.3831,,,
1675,126.9,0.03525,0,-2.5,0,61.13,6.07,0,0,30.3861,,,
1676,126.9,0.03525,0,-2.59,0,59.6,5.29,0.435013717,0,30.3889,,,
1677,126.8,0.035222222,-0.03,-2.68,0,51.98,4.5,0.868998628,0,30.3909,,,
1678,126.6,0.035166667,-0.06,-2.77,0,44.23,3.92,1.300925926,0,30.3921,,,
1679,126.3,0.035083333,-0.08,-2.85,0,38.5,3.72,1.297839506,0,30.3928,,,
1680,126,0.035,-0.08,-2.94,0,36.57,3.55,1.294753086,0,30.3934,,,
1681,125.7,0.034916667,-0.08,-3.02,0,34.82,4.38,0.430898491,0,30.3939,,,
1682,125.6,0.034888889,-0.03,-3.11,0,42.99,4.84,0,0,30.395,,,
1683,125.6,0.034888889,0,-3.19,0,47.54,5.93,0,0,30.3965,,,
1684,125.8,0.034944444,0.06,-3.27,0,58.28,6.87,0,0,30.3992,,,
1685,126.2,0.035055556,0.11,-3.35,0,67.42,6.81,0,0,30.403,,,
1686,126.6,0.035166667,0.11,-3.42,0,66.89,6.74,0,0,30.4067,,,
1687,127,0.035277778,0.11,-3.5,0,66.19,6.69,0,0,30.4103,,,
1688,127.4,0.035388889,0.11,-3.57,0,65.66,5.58,0,0,30.4139,,,
1689,127.6,0.035444444,0.06,-3.64,0,54.83,5.48,0,0,30.4162,,,
1690,127.8,0.0355,0.06,-3.72,0,53.78,4.78,0,0,30.4183,,,
1691,127.9,0.035527778,0.03,-3.78,0,46.92,4.67,0,0,30.4197,,,
1692,128,0.035555556,0.03,-3.85,0,45.87,4.56,0,0,30.421,,,
1693,128.1,0.035583333,0.03,-3.92,0,44.83,4.47,0,0,30.4223,,,
1694,128.2,0.035611111,0.03,-3.98,0,43.95,4.37,0,0,30.4235,,,
1695,128.3,0.035638889,0.03,-4.05,0,42.9,4.28,0,0,30.4246,,,
1696,128.4,0.035666667,0.03,-4.11,0,42.02,4.21,0,0,30.4256,,,
1697,128.5,0.035694444,0.03,-4.16,0,41.32,4.12,0,0,30.4265,,,
1698,128.6,0.035722222,0.03,-4.22,0,40.43,3.4,0,0,30.4274,,,
1699,128.6,0.035722222,0,-4.28,0,33.38,2.68,0.440843621,0,30.4278,,,
1700,128.5,0.035694444,-0.03,-4.33,0,26.36,1.96,0.880658436,0,30.4277,,,
1701,128.3,0.035638889,-0.06,-4.38,0,19.23,1.85,0.879286694,0,30.4273,,,
1702,128.1,0.035583333,-0.06,-4.43,0,18.12,1.73,0.877914952,0,30.4269,,,
1703,127.9,0.035527778,-0.06,-4.48,0,17.02,1.22,1.314300412,0,30.4264,,,
1704,127.6,0.035444444,-0.08,-4.52,0,11.97,1.51,0.874485597,0,30.4258,,,
1705,127.4,0.035388889,-0.06,-4.57,0,14.87,1.42,0.873113855,0,30.4253,,,
1706,127.2,0.035333333,-0.06,-4.61,0,13.94,1.33,0.871742112,0,30.4247,,,
1707,127,0.035277778,-0.06,-4.65,0,13.02,1.85,0.435356653,0,30.4241,,,
1708,126.9,0.03525,-0.03,-4.69,0,18.18,1.79,0.435013717,0,30.4237,,,
1709,126.8,0.035222222,-0.03,-4.72,0,17.55,1.7,0.434670782,0,30.4232,,,
1710,126.7,0.035194444,-0.03,-4.76,0,16.75,2.88,0,0,30.4227,,,
1711,126.8,0.035222222,0.03,-4.79,0,28.25,2.84,0,0,30.4227,,,
1712,126.9,0.03525,0.03,-4.82,0,27.88,3.44,0,0,30.4227,,,
1713,127.1,0.035305556,0.06,-4.84,0,33.76,3.83,0,0,30.4231,,,
1714,127.4,0.035388889,0.08,-4.87,0,37.65,3.84,0,0,30.4238,,,
1715,127.7,0.035472222,0.08,-4.89,0,37.73,4.48,0,0,30.4245,,,
1716,128.1,0.035583333,0.11,-4.91,0,43.97,4.5,0,0,30.4257,,,
1717,128.5,0.035694444,0.11,-4.93,0,44.21,5.16,0,0,30.4269,,,
1718,129,0.035833333,0.14,-4.95,0,50.66,5.22,0,0,30.4287,,,
1719,129.5,0.035972222,0.14,-4.96,0,51.26,5.92,0,0,30.4306,,,
1720,130.1,0.036138889,0.17,-4.97,0,58.11,5.36,0,0,30.4332,,,
1721,130.6,0.036277778,0.14,-4.98,0,52.62,4.78,0,0,30.4352,,,
1722,131,0.036388889,0.11,-4.99,0,46.94,3.75,0,0,30.4366,,,
1723,131.2,0.036444444,0.06,-5,0,36.82,3.14,0,0,30.4372,,,
1724,131.3,0.036472222,0.03,-5,0,30.81,1.87,0.450102881,0,30.4374,,,
1725,131.2,0.036444444,-0.03,-5,0,18.37,-0.48,2.24537037,0,30.437,,,
1726,130.7,0.036305556,-0.14,-5,0,-4.75,-2.86,4.020061728,0.463866667,30.4363,,,
1727,129.8,0.036055556,-0.25,-5,0,-28.06,-5.83,6.198216735,2.74344,30.4363,,,
1728,128.4,0.035666667,-0.39,-4.99,0,-57.26,-8.76,8.304355281,5.59764,30.4388,,,
1729,126.5,0.035138889,-0.53,-4.98,0,-86.02,-11.6,10.3127572,8.40924,30.4455,,,
1730,124.1,0.034472222,-0.67,-4.97,0,-113.94,-12,10.53240741,10.53240741,30.4578,,,
1731,121.6,0.033777778,-0.69,-4.96,0,-117.87,-12.56,10.72633745,10.72633745,30.471,,,
1732,119,0.033055556,-0.72,-4.95,0,-123.35,-11.95,10.09516461,10.09516461,30.4855,,,
1733,116.5,0.032361111,-0.69,-4.93,0,-117.38,-11.54,9.489711934,9.489711934,30.4986,,,
1734,114.1,0.031694444,-0.67,-4.91,0,-113.3,-10.95,8.908950617,8.908950617,30.5107,,,
1735,111.8,0.031055556,-0.64,-4.89,0,-107.52,-10.89,8.727537723,8.727537723,30.5216,,,
1736,109.5,0.030416667,-0.64,-4.87,0,-106.98,-11.32,8.913580247,8.913580247,30.5323,,,
1737,107.1,0.02975,-0.67,-4.84,0,-111.21,-10.74,8.356824417,8.356824417,30.544,,,
1738,104.8,0.029111111,-0.64,-4.82,0,-105.44,-10.64,8.175411523,8.175411523,30.5544,,,
1739,102.5,0.028472222,-0.64,-4.79,0,-104.47,-9.58,7.306069959,7.306069959,30.5646,,,
1740,100.4,0.027888889,-0.58,-4.76,0,-94.05,-8.23,6.141975309,6.141975309,30.5727,,,
1741,98.6,0.027388889,-0.5,-4.72,0,-80.79,-6.47,4.700274348,4.700274348,30.5785,,,
1742,97.2,0.027,-0.39,-4.69,0,-63.52,-5.96,4.304355281,4.304355281,30.5818,,,
1743,95.9,0.026638889,-0.36,-4.65,0,-58.54,-5.16,3.596879287,3.596879287,30.5845,,,
1744,94.8,0.026333333,-0.31,-4.61,0,-50.68,-4.67,3.23388203,3.23388203,30.5863,,,
1745,93.8,0.026055556,-0.28,-4.57,0,-45.9,-4.63,3.199588477,3.199588477,30.5876,,,
1746,92.8,0.025777778,-0.28,-4.52,0,-45.43,-4.59,3.165294925,3.165294925,30.5889,,,
1747,91.8,0.0255,-0.28,-4.48,0,-45.07,-3.67,2.507544582,2.507544582,30.5902,,,
1748,91,0.025277778,-0.22,-4.43,0,-36.03,-3.62,2.485596708,2.485596708,30.5907,,,
1749,90.2,0.025055556,-0.22,-4.38,0,-35.6,-2.86,1.849794239,1.849794239,30.5912,,,
1750,89.6,0.024888889,-0.17,-4.33,0,-28.12,-2.39,1.532064472,1.532064472,30.5912,,,
1751,89.1,0.02475,-0.14,-4.28,0,-23.49,-2.34,1.523491084,1.523491084,30.591,,,
1752,88.6,0.024611111,-0.14,-4.22,0,-22.94,-2.28,1.514917695,1.514917695,30.5907,,,
1753,88.1,0.024472222,-0.14,-4.16,0,-22.4,-2.24,1.506344307,1.506344307,30.5904,,,
1754,87.6,0.024333333,-0.14,-4.11,0,-21.98,-2.18,1.497770919,1.497770919,30.5901,,,
1755,87.1,0.024194444,-0.14,-4.05,0,-21.44,-2.12,1.489197531,1.489197531,30.5898,,,
1756,86.6,0.024055556,-0.14,-3.98,0,-20.79,-2.06,1.480624143,1.480624143,30.5894,,,
1757,86.1,0.023916667,-0.14,-3.92,0,-20.26,-2.41,1.765432099,1.765432099,30.589,,,
1758,85.5,0.02375,-0.17,-3.85,0,-23.66,-1.94,1.461762689,1.461762689,30.5888,,,
1759,85,0.023611111,-0.14,-3.78,0,-19.02,-2.29,1.742798354,1.742798354,30.5884,,,
1760,84.4,0.023444444,-0.17,-3.72,0,-22.48,-2.21,1.730452675,1.730452675,30.5881,,,
1761,83.8,0.023277778,-0.17,-3.64,0,-21.75,-2.15,1.718106996,1.718106996,30.5878,,,
1762,83.2,0.023111111,-0.17,-3.57,0,-21.13,-2.09,1.705761317,1.705761317,30.5875,,,
1763,82.6,0.022944444,-0.17,-3.5,0,-20.52,-2.02,1.693415638,1.693415638,30.5871,,,
1764,82,0.022777778,-0.17,-3.42,0,-19.8,-2.22,1.960048011,1.935933333,30.5867,,,
1765,81.3,0.022583333,-0.19,-3.35,0,-21.77,-2.92,2.49537037,2.128106667,30.5864,,,
1766,80.4,0.022333333,-0.25,-3.27,0,-28.65,-4.23,3.555384088,2.801186667,30.5864,,,
1767,79.1,0.021972222,-0.36,-3.19,0,-41.57,-5.49,4.561899863,4.063093333,30.5873,,,
1768,77.4,0.0215,-0.47,-3.11,0,-53.94,-7.37,6.014231824,5.272933333,30.5894,,,
1769,75.1,0.020861111,-0.64,-3.02,0,-72.4,-8.75,7.076817558,7.076817558,30.5939,,,
1770,72.3,0.020083333,-0.78,-2.94,0,-85.9,-9.61,7.758573388,7.758573388,30.6005,,,
1771,69.1,0.019194444,-0.89,-2.85,0,-94.38,-9.21,7.407407407,7.407407407,30.6087,,,
1772,65.9,0.018305556,-0.89,-2.77,0,-90.44,-8.79,7.056241427,7.056241427,30.6161,,,
1773,62.7,0.017416667,-0.89,-2.68,0,-86.35,-7.82,6.296296296,6.296296296,30.6228,,,
1774,59.7,0.016583333,-0.83,-2.59,0,-76.8,-6.75,5.402777778,5.402777778,30.6279,,,
1775,57,0.015833333,-0.75,-2.5,0,-66.27,-5.77,4.592592593,4.592592593,30.6315,,,
1776,54.6,0.015166667,-0.67,-2.41,0,-56.62,-5.51,4.395061728,4.395061728,30.6339,,,
1777,52.2,0.0145,-0.67,-2.32,0,-54.08,-5.39,4.368141289,4.368141289,30.636,,,
1778,49.7,0.013805556,-0.69,-2.22,0,-52.94,-5.97,4.798525377,4.798525377,30.638,,,
1779,46.8,0.013,-0.81,-2.13,0,-58.65,-6.31,5.109567901,5.109567901,30.6407,,,
1780,43.5,0.012083333,-0.92,-2.03,0,-62,-6.31,5.148148148,5.148148148,30.6438,,,
1781,39.9,0.011083333,-1,-1.94,0,-61.95,-5.58,4.579046639,4.579046639,30.6469,,,
1782,36.4,0.010111111,-0.97,-1.84,0,-54.8,-4.66,3.818930041,3.818930041,30.6491,,,
1783,33.2,0.009222222,-0.89,-1.74,0,-45.77,-3.59,2.949074074,2.949074074,30.6504,,,
1784,30.5,0.008472222,-0.75,-1.64,0,-35.24,-2.69,2.218106996,2.218106996,30.6508,,,
1785,28.3,0.007861111,-0.61,-1.55,0,-26.37,-2.27,1.872427984,1.872427984,30.6507,,,
1786,26.3,0.007305556,-0.56,-1.45,0,-22.27,-1.97,1.651748971,1.651748971,30.6504,,,
1787,24.4,0.006777778,-0.53,-1.34,0,-19.3,-1.79,1.527949246,1.527949246,30.65,,,
1788,22.5,0.00625,-0.53,-1.24,0,-17.62,-1.72,1.474622771,1.474622771,30.6495,,,
1789,20.5,0.005694444,-0.56,-1.14,0,-16.86,-1.74,1.526234568,1.526234568,30.649,,,
1790,18.2,0.005055556,-0.64,-1.04,0,-17.11,-1.75,1.560185185,1.560185185,30.6485,,,
1791,15.5,0.004305556,-0.75,-0.94,0,-17.14,-1.65,1.525377229,1.525377229,30.648,,,
1792,12.3,0.003416667,-0.89,-0.83,0,-16.2,-1.31,1.296296296,1.296296296,30.6475,,,
1793,8.7,0.002416667,-1,-0.73,0,-12.91,-0.76,0.834190672,0.834190672,30.6469,,,
1794,5.2,0.001444444,-0.97,-0.63,0,-7.44,0,0.463648834,0.463648834,30.6462,,,
1795,0,0,-1.44,-0.52,0,0,0,0,0,30.6454,,,
1796,0,0,0,-0.42,0,0,0,0,0,30.6446,,,
1797,0,0,0,-0.31,0,0,0,0,0,30.6438,,,   
1798,0,0,0,-0.21,0,0,0,0,0,30.643,,,
1799,0,0,0,-0.1,0,0,0,0,0,30.6422,,,
1800,0,0,0,0,0,0,0,0,0,30.6414,,,
